index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc
0,2.6785268216691036,3.856722027687032,5.320053613608687,1.0389495338338326,4.661264456809476,0,0,29.542632032015106,29.36374208399062,2.478503942777665,0.21260101617135996,0.8809678816208915,0.6782431161448099,0.10313039750848228,2.3461434195807396,2.430455231842118,1e-14,0.1521811653863488,0.07283941755221174
1,5.261537949610521,5.618857728816128,8.195548500037793,7.579383108254826,1.2597731854681922,0,0,29.957587214036998,29.97083966066178,2.3595074828848728,0.2219790036927296,0.7955285822160483,0.16993878259521594,0.5926701628480352,-2.8932522326736203,-2.7586524563168364,0.020565265954896626,0.24960027023810621,0.15628909651193482
2,2.324085596391628,8.914426810497739,6.469516772278654,1.948790960804341,4.525386120758782,0,0,29.596225885293237,29.620352648663673,2.587201154177003,0.22673164154253156,0.6577479312226584,0.34019866168890606,0.4062369547551208,-1.5124218706656178,-1.3976864751614586,0.01789811037690041,0.24090792745596762,0.1589589238104457
3,1.7113703366892195,7.484177503346143,5.78802552538815,4.409168174534475,2.243099604813402,0,0,27.9618666405113,27.579088243746476,2.2812403078470305,0.12095115758812129,0.6273320450889575,0.1973837246989289,0.23931688720547523,-3.349267330400636,-3.2084787280227967,1e-14,0.14544998957971275,0.08475858495269133
4,2.958451453374258,3.6710943725803444,3.669063545079809,6.836204353985478,0.9446585877720667,0,0,16.566693029448174,17.420671264036375,2.5189138291814546,0.1139533148448045,0.657512734449809,0.14523770653538612,0.5656760534402788,2.6449298604984994,2.7368009005345075,0.09496246311814796,0.2534613976593488,0.060396451292898834
5,5.847961679548341,7.85359660336852,4.31785142186225,3.1010546055487698,7.750739940144523,0,0,7.316430952407792,7.86213852753343,2.67795485622753,0.05942455748552391,0.6324689125125944,0.6341362069823036,0.33318472108173386,-1.2089319370852003,-1.1309772250708237,0.15393785719674138,0.11398425956312778,0.0915450739244872
6,6.436027744738632,8.708022808419297,7.949391908828095,2.0223927560239883,0.10368966456885792,0,0,14.602719944333101,15.592350216272225,2.7993007577333655,0.2828317902599155,0.6559471572939167,0.24077840248339114,0.11466250067435396,0.3026709452014802,0.40211676895617726,0.047587879785566486,0.1849691713189539,0.12123921418021179
7,2.9925586002212636,5.960830548926224,5.1171010115922915,7.339300339798568,1.7827175017282426,0,0,18.958840592444183,18.742061975563125,2.437799945149002,0.26486685185534975,0.8378729614203657,0.7969719299670559,0.5704159537650706,-0.9223632312435632,-0.796874390150411,0.06355241764064257,0.07547472013223486,0.27191017880424806
8,6.808861002484458,4.6217899982643695,4.660836814520911,5.651326079933335,6.374704201433475,0,0,22.759594163754755,23.206616008659953,2.5470748982489426,0.06597484558270598,0.793686242618139,0.699413847772815,0.4241333945953172,3.3405658190595533,3.347832572032657,0.07663713880516207,0.11229601111824009,0.17503991798118773
9,4.61434929196544,5.0416415750898125,7.556204172259699,2.6479316709654603,1.2250858715240853,0,0,17.009768404471107,17.3685535201475,2.290755291248988,0.11924498197747845,0.9138828033008153,0.3974230707178473,0.17140399602211198,-2.0655331489909647,-2.057537688170016,0.05973890633577991,0.2906123381795269,0.2654363556483896
10,2.7582851197511697,5.873918533750058,3.365670876490848,6.162576912756667,7.033363028136571,0,0,22.250875836543624,23.2154302985379,2.1823274104305797,0.03224785112038785,0.6413241318903387,0.22727250024941112,0.0915770031345312,0.7999130283895175,0.8222868090228395,0.012159718904572306,0.13084579937669383,0.24094914080853402
11,2.7372677867180983,4.834135864669666,8.628042104516728,1.9135156089206757,4.619300944837921,0,0,27.0140609748187,27.583932377911594,2.3047291119535056,0.2775620837278647,0.656802765008899,0.16456831181447765,0.06734460657328702,0.020225303713516052,0.26355547352659037,0.04586515153116075,0.16958945308557977,0.2530106223120538
12,4.518165606504422,3.770106503473774,8.892945935300624,3.6376229250085124,3.260414109142585,0,0,19.403538394583737,20.031766605270466,2.201380056236055,0.1792903710770061,0.7175002332872836,0.43209810047522046,0.33495855923429796,1.9718466209230954,2.0843455590950173,0.08671302986010537,0.2670965657127117,0.1124364357598143
13,2.817402705941799,5.4612821453021265,6.823299757527671,6.961324942034628,1.2097984311442456,0,0,27.479379132129672,27.432003166960687,2.6424632841039486,0.09761475586932575,0.6352198824927753,0.4583506188804164,0.006202694603735311,2.06465391553525,2.159216506543514,0.026497365415017647,0.16021866757065453,0.24034755436633992
14,0.14040485070622133,5.258506079377183,6.944725376966233,3.1637752262252286,4.419038843456917,0,0,20.48125290194634,20.64709712937222,2.2146815853131976,0.03818791197104122,0.9389973128464338,0.6543818689244516,0.35935407198042,-1.9214244854596014,-1.7926131417287807,0.05274054466504527,0.19772351207898436,0.29188508414769776
15,3.8953770236597607,4.0008427622793485,4.42156653074743,0.34469232551086126,5.098498048693483,0,0,28.36027046986542,28.133236202758738,2.7841126402403096,0.1700716800465152,0.8522136583647066,0.21700039214364958,0.7330641399013945,2.8677552634630157,3.091519847213203,0.04510058797878641,0.283910355704103,0.1314221762882814
16,5.77597531416118,5.94006446156787,3.0731753471278958,2.079896121908348,7.555704759517779,0,0,27.519740254455208,27.84695005993331,2.1581320866654123,0.25582312672089635,0.7688745867634988,0.49327757349886736,0.357228435084677,-1.827749736527839,-1.778473390926155,0.02274433116714679,0.22958667140441985,0.20943455537515915
17,3.097007334453919,6.786116973502411,7.907645467657316,5.178508988274234,5.74789765736279,0,0,6.533407995664747,6.354909925731778,2.151637502427765,0.06367526450599786,0.8046787741893285,0.9455721511754362,0.3663936724993373,0.9554049919004637,1.0837914437782832,0.18411408562609943,0.1315641297099835,0.1721162324946784
18,1.1188954319488778,8.036158167144265,4.747452639008332,1.5116664546328598,1.8105217341066613,0,0,24.926917081414388,24.373303903619277,2.714482265517934,0.09013178856758165,0.9014229119449928,0.2436007424212406,0.7917152750119915,3.672888088984294,3.702211945588537,0.05413872472410682,0.2279587583094302,0.14080988002913972
19,7.068311887631203,8.349406142364513,3.806828276934583,4.497335897549057,1.5552520694485028,0,0,17.80702653052215,16.82192969079573,2.796661412297142,0.25679380643242045,0.8074349589114291,0.27970616081162236,0.2665370880012709,-2.3468496986241068,-2.243945381660511,0.08019777852591609,0.06805678467391772,0.12024570531388085
20,5.164694398671176,8.485078704266163,3.13152040490377,0.7751772763808946,3.0547849745732423,0,0,15.769853337970282,15.383423043844347,2.5411941298803042,0.07542515383823371,0.8213660199719489,0.48987688531137374,0.24968632816224048,0.7365815241803801,0.8417301979004761,0.07719354000514644,0.24826489208860958,0.09651998197736894
21,4.572571925076795,3.0581569745726203,3.44622970412223,6.617534494664533,0.586054940132261,0,0,7.094949887156879,7.058862901240344,2.3700875127799486,0.05588753696304277,0.7749425069195749,0.6721823403344073,0.15951981012951413,-0.3455438199050085,-0.22138816536762754,0.14457329274619857,0.13836219970551153,0.10985283528904752
22,5.172446804017057,5.178205609067318,6.219311851486159,5.19746652096275,6.201595843037552,0,0,25.540793138706796,26.40554327885147,2.619660923383496,0.011125725893780837,0.7912736906404101,0.9335457287112476,0.10147834110258785,-3.018894952985672,-2.9490345728475558,0.011481452390021872,0.13668855693003443,0.09513352362135866
23,0.8628534853403347,4.562613566924687,6.516658629307104,5.814558961609434,2.0837831990618456,0,0,14.052717728103893,14.099087617284216,2.2897611171322185,0.09882522843899672,0.8390193926687315,0.5089643577383947,0.7805017490469384,-2.1431527898310514,-2.1334532391351297,0.10550146695801264,0.28256534775797576,0.05084155098441347
24,7.255118185795691,6.653023411787077,5.58256949381818,4.557068192137049,6.654139739956371,0,0,28.222161667498018,28.706550208655912,2.600155161507436,0.2658779653968412,0.9765885748718521,0.6912407759270385,0.7657726392020332,-3.365463835471656,-3.1843936997878184,0.07582771822029372,0.1577138901931744,0.15275737432976635
25,0.09884328613996417,3.1957067237220786,6.32693175313034,4.8565868663841085,3.202953797771152,0,0,6.265282623960555,6.0807621620179155,2.7901718503427277,0.11875322197884065,0.844720617245899,0.5002097632921289,0.3683146454857694,2.3151907829161686,2.514422557245294,0.17648491011042872,0.18047188740987968,0.22474135038263082
26,4.263888723796577,7.394526062714029,5.7144380198343026,6.471208971470141,2.7869066374296914,0,0,28.979833867799943,29.336733010547857,2.4514528489962184,0.22812106468456805,0.967030620474072,0.482443463748943,0.5976467601335727,0.6394194593109743,0.6656406902065855,0.040045356117803126,0.0677923908845787,0.055234385156803456
27,0.3074034943670627,8.008258142923133,7.0468793231173095,3.369916135666541,0.6634090925753029,0,0,13.100168795765487,12.870403071865486,2.665485045135163,0.12996564145470466,0.6337341852932461,0.31276760520460567,0.4894752554148714,-3.357681911163361,-3.1132658721606594,0.03470310733496867,0.2920079768294565,0.2969325541636668
28,1.567198209571833,7.660686869792192,6.992250467347155,4.068771623523489,1.85021282315113,0,0,25.420793700436683,25.05355071625391,2.228175325660691,0.04573515430261397,0.6000102347956677,0.18322974447327015,0.2928944569563014,3.5142176634258515,3.5473090416755912,0.004508214036085402,0.23553862026510536,0.08143823878399004
29,4.117983878090197,8.193728407843988,8.88850999329274,0.47540413890734073,5.493722793650863,0,0,10.871755237500006,10.200418167000521,2.689431686226296,0.09187579330730233,0.6247433450117403,0.6825456258030919,0.5106855034491135,1.2047705356200842,1.3910475381033809,0.11993374495283461,0.19218318744173446,0.23071448134307504
30,2.092865629170946,5.884518236353321,7.36751377309814,2.397415414551546,5.117132900254212,0,0,19.769589771812804,18.827683822376645,2.8098393348717607,0.2488485961463393,0.6898421394061389,0.11730558695476853,0.42230942848192443,0.5138029041927306,0.5890137780362054,0.021938958505236163,0.2915592662785522,0.28548324636546163
31,7.343769442520162,8.853239554647791,4.526278819350688,7.525913215775811,3.562336381491318,0,0,17.764359582775874,17.093112554059772,2.3837475144380162,0.20951486716528606,0.639722222072299,0.7604399566919608,0.21424576425290132,3.311981112929205,3.422252808276921,0.06936649355664258,0.1621262374098743,0.19831305290757645
32,6.760769119993031,6.181788419749444,8.080886245975696,3.7114559765715724,6.441504867569376,0,0,8.54829950442399,7.786224573003054,2.8021408697336128,0.27592536348121344,0.7221934053860314,0.7716917813494124,0.5568939860783529,0.7818657829699438,0.8675749113460802,0.14320941087213324,0.1203257791468679,0.1052385913216839
33,6.1415214458136775,5.763677426509554,8.963797339744758,5.901455231534865,6.697296029946194,0,0,2.1715696380321674,2.00000000000001,2.174356085420219,0.14945045499865936,0.634417556972879,0.6671503814670378,0.07560057749915501,0.4282137818982994,0.44477975220232036,0.4750354353403492,0.1199600182799823,0.09243133614125709
34,6.460368349218863,7.729296089785654,6.118883390212284,1.590058392645751,5.6741431359061,0,0,25.473432128634844,26.10912281513487,2.3279637704317366,0.2663890479093194,0.9702706150520355,0.8003972752982881,0.6116440252512454,2.4118379557556926,2.5969351820728956,1e-14,0.27056887105468597,0.08383817886303503
35,0.4466139911515686,4.420401653308973,6.388528168614793,4.074248183794999,5.712882786841582,0,0,8.226359300880773,8.260991199259154,2.6733829897147205,0.001183199783532941,0.6675605869783677,0.7457107172863275,0.31405339463312293,2.766949572260825,2.8326272366393153,0.15364178374980164,0.20749572445556264,0.17489109612780482
36,5.736082633488389,6.83741187345131,3.884740213780225,0.41810362133160883,6.880782221267156,0,0,23.840643746631464,23.88382256819001,2.1788919008398273,0.09713178555507833,0.7347798576868615,0.36380278316051484,0.6478461016778051,1.4452432034163287,1.6229150275109867,0.09014974913587079,0.20956748509154005,0.1600112331938181
37,3.532969942708344,5.057715507991458,3.3292670887550138,4.255024743838753,2.9721380997804827,0,0,16.656544783795052,16.725557658269697,2.6572265725465885,0.2879621178702979,0.9732879350357226,0.82742421300654,0.026192772487520388,-1.87211387084601,-1.6997279054537489,0.027198136231373335,0.0859090503283918,0.18591537133896896
38,3.0087929433145164,7.4330245116801485,4.221048320458169,6.44620716353923,5.06601185582736,0,0,12.503912234361193,12.571989311582403,2.399228250116016,0.14354149758717172,0.8004849791806175,0.6363663286779097,0.3195749568249416,-2.1228276593285234,-1.9308228193890409,0.10462622832055639,0.20853753084104298,0.07191122726541724
39,6.3797691714871245,7.116871462227747,6.958263599769376,3.4284281296854706,1.9825013902671216,0,0,28.596486218079487,28.851557679594016,2.6360987192388174,0.03746165857297506,0.7974470681265121,0.559572614015746,0.3977838708399924,2.5632735971498484,2.5845960131441075,1e-14,0.18630197580267183,0.23952557589726725
40,4.221193231481716,7.52277299971709,4.038101850947703,0.6080227360224466,0.7417034794724862,0,0,12.74662031431994,12.69791307075926,2.5069232332742075,0.2466175323427193,0.6363067704646135,0.5909172755685197,0.5230828190331197,-3.1514254074116366,-2.990863075538922,0.06647826068433796,0.18969844725670865,0.07992876702142496
41,0.6359410062224945,8.825660086377173,7.139935406475808,6.929375624880677,0.330080085766972,0,0,9.611832751702241,8.918921463823054,2.6378094844264712,0.2727490001452369,0.7442154453246655,0.7248683084087877,0.2847104532598828,0.8187932140262326,0.9040207312115229,0.06361334124811258,0.2308949446496683,0.1385673675118786
42,4.710386623707959,7.703844782498767,8.908883591982454,3.025565702671549,5.736802491590303,0,0,17.31969803486424,17.303169696843767,2.627329520658085,0.299691814841961,0.9621243718561511,0.15592725738385615,0.7847382697562901,3.6985332853241566,3.7926386390823317,0.025536274923976518,0.11743133456367999,0.1440362576952833
43,7.417225633260306,7.603747085512962,7.4273387235958355,7.502561574360898,7.467103633604432,0,0,11.298128065955375,11.652083916488227,2.7612447829422453,0.2665789506809306,0.8467337008464325,0.790436443258116,0.12366161096424862,2.858606070426963,2.9470110512639156,0.0557799820207623,0.1996172535832348,0.20489580114795647
44,3.8417253485645237,7.375414162265749,5.7357677196776535,4.228009696934921,7.351262328103879,0,0,17.892592190102526,18.145146502442486,2.413441192748412,0.15224217890876438,0.8129078054729463,0.6521848234093129,0.1198563277647996,1.654402456782278,1.8867778069218293,0.07027018173499161,0.08826744033510092,0.2342931262986434
45,6.596520396551454,6.025528434083486,4.694435876864684,6.440615541180967,6.98464163397257,0,0,23.227108050736376,23.91909756465138,2.6749280565538145,0.1680298780171392,0.9805808090588752,0.9668769582543078,0.6299632138553195,-1.5529262633989458,-1.5502339814915314,0.028308175313654434,0.09689843440530138,0.07579900961278914
